hour_index,time,horizon_hours,resources,labels,largest_resource_degree,requested_fraction,k,fraction_removed,R0,R_degree,D_degree,Q_degree,R_random_p05,R_random_median,R_random_p95,Q_random_median,G,R_tie_p05,R_tie_median,R_tie_p95,random_fraction_at_least_as_disruptive
36,2026-06-17 12:00:00+00:00,6,41,86,22,0.25,11,0.2682926829268293,0.813953488372093,0.09302325581395349,0.7209302325581395,0.11428571428571428,0.22034883720930237,0.6395348837209303,0.7209302325581395,0.7857142857142857,0.5465116279069768,0.06976744186046512,0.09302325581395349,0.12790697674418605,0.0
36,2026-06-17 12:00:00+00:00,6,41,86,22,0.5,21,0.5121951219512195,0.813953488372093,0.05813953488372093,0.7558139534883721,0.07142857142857142,0.09302325581395349,0.37790697674418605,0.5819767441860461,0.4642857142857143,0.31976744186046513,0.03488372093023256,0.05813953488372093,0.06976744186046512,0.0
36,2026-06-17 12:00:00+00:00,24,350,759,54,0.1,35,0.1,0.9657444005270093,0.6719367588932806,0.29380764163372863,0.6957708049113233,0.8852437417654809,0.9156785243741765,0.9367588932806324,0.9481582537517053,0.24374176548089588,0.6627140974967062,0.6693017127799736,0.6772068511198946,0.0
36,2026-06-17 12:00:00+00:00,24,350,759,54,0.25,88,0.25142857142857145,0.9657444005270093,0.4176548089591568,0.5480895915678525,0.4324693042291951,0.7733860342555995,0.8208168642951251,0.8591567852437416,0.849931787175989,0.40316205533596833,0.4057971014492754,0.4137022397891963,0.4189723320158103,0.0
36,2026-06-17 12:00:00+00:00,24,350,759,54,0.5,175,0.5,0.9657444005270093,0.06851119894598155,0.8972332015810277,0.0709413369713506,0.5770092226613965,0.6416337285902504,0.6970355731225296,0.6643929058663028,0.5731225296442688,0.027536231884057977,0.054677206851119896,0.10013175230566534,0.0
37,2026-06-17 13:00:00+00:00,6,31,77,20,0.1,4,0.12903225806451613,0.7532467532467533,0.09090909090909091,0.6623376623376623,0.1206896551724138,0.35064935064935066,0.7012987012987013,0.7402597402597403,0.9310344827586207,0.6103896103896104,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
37,2026-06-17 13:00:00+00:00,6,31,77,20,0.25,8,0.25806451612903225,0.7532467532467533,0.06493506493506493,0.6883116883116883,0.08620689655172413,0.18181818181818182,0.5714285714285714,0.7012987012987013,0.7586206896551724,0.5064935064935064,0.06493506493506493,0.06493506493506493,0.06493506493506493,0.0
37,2026-06-17 13:00:00+00:00,6,31,77,20,0.5,16,0.5161290322580645,0.7532467532467533,0.03896103896103896,0.7142857142857143,0.05172413793103448,0.09090909090909091,0.2987012987012987,0.5720779220779214,0.396551724137931,0.2597402597402597,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.0
37,2026-06-17 13:00:00+00:00,24,346,759,54,0.1,35,0.10115606936416185,0.9617918313570487,0.6745718050065876,0.28722002635046107,0.7013698630136986,0.8774703557312253,0.9117259552042161,0.9314888010540184,0.947945205479452,0.23715415019762842,0.6533596837944664,0.6613965744400527,0.6719367588932806,0.0
37,2026-06-17 13:00:00+00:00,24,346,759,54,0.25,87,0.2514450867052023,0.9617918313570487,0.40843214756258234,0.5533596837944663,0.4246575342465754,0.7680500658761528,0.8221343873517787,0.8590250329380764,0.8547945205479452,0.41370223978919635,0.4005270092226614,0.40843214756258234,0.41238471673254284,0.0
37,2026-06-17 13:00:00+00:00,24,346,759,54,0.5,173,0.5,0.9617918313570487,0.07905138339920949,0.8827404479578392,0.08219178082191782,0.5744400527009222,0.6416337285902504,0.6996706192358365,0.667123287671233,0.5625823451910409,0.03557312252964427,0.07246376811594203,0.11594202898550725,0.0
38,2026-06-17 14:00:00+00:00,6,17,50,14,0.1,2,0.11764705882352941,0.76,0.26,0.5,0.34210526315789475,0.38,0.72,0.76,0.9473684210526315,0.45999999999999996,0.26,0.26,0.26,0.016
38,2026-06-17 14:00:00+00:00,6,17,50,14,0.25,5,0.29411764705882354,0.76,0.08,0.68,0.10526315789473684,0.22,0.54,0.72,0.7105263157894737,0.46,0.08,0.1,0.12,0.0
38,2026-06-17 14:00:00+00:00,6,17,50,14,0.5,9,0.5294117647058824,0.76,0.06,0.7,0.07894736842105263,0.12,0.3,0.62,0.39473684210526316,0.24,0.06,0.06,0.06,0.002
38,2026-06-17 14:00:00+00:00,24,346,761,54,0.1,35,0.10115606936416185,0.961892247043364,0.6741130091984231,0.28777923784494086,0.7008196721311475,0.8802890932982916,0.9106438896189225,0.9317345597897503,0.9467213114754099,0.2365308804204994,0.6622864651773982,0.668856767411301,0.6741130091984231,0.0
38,2026-06-17 14:00:00+00:00,24,346,761,54,0.25,87,0.2514450867052023,0.961892247043364,0.4073587385019711,0.5545335085413929,0.42349726775956287,0.7766097240473062,0.8212877792378449,0.859395532194481,0.8538251366120219,0.41392904073587383,0.39947437582128775,0.4073587385019711,0.41130091984231276,0.0
38,2026-06-17 14:00:00+00:00,24,346,761,54,0.5,173,0.5,0.961892247043364,0.07752956636005257,0.8843626806833114,0.08060109289617487,0.5716162943495401,0.6399474375821288,0.7004599211563731,0.6653005464480874,0.5624178712220762,0.03278580814717477,0.0683311432325887,0.11176084099868587,0.0
39,2026-06-17 15:00:00+00:00,6,10,31,8,0.1,1,0.1,0.45161290322580644,0.3225806451612903,0.12903225806451613,0.7142857142857143,0.3225806451612903,0.45161290322580644,0.45161290322580644,1.0,0.12903225806451613,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.192
39,2026-06-17 15:00:00+00:00,6,10,31,8,0.25,3,0.3,0.45161290322580644,0.3225806451612903,0.12903225806451613,0.7142857142857143,0.2903225806451613,0.3225806451612903,0.45161290322580644,0.7142857142857143,0.0,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.544
39,2026-06-17 15:00:00+00:00,6,10,31,8,0.5,5,0.5,0.45161290322580644,0.2903225806451613,0.16129032258064513,0.6428571428571429,0.1935483870967742,0.3225806451612903,0.41935483870967744,0.7142857142857143,0.032258064516129004,0.16129032258064516,0.22580645161290322,0.2903225806451613,0.466
39,2026-06-17 15:00:00+00:00,24,346,760,54,0.1,35,0.10115606936416185,0.9618421052631579,0.6736842105263158,0.28815789473684217,0.7004103967168263,0.8776315789473684,0.9098684210526315,0.9316447368421052,0.9459644322845416,0.23618421052631577,0.6630921052631579,0.6684210526315789,0.6723684210526316,0.0
39,2026-06-17 15:00:00+00:00,24,346,760,54,0.25,87,0.2514450867052023,0.9618421052631579,0.40789473684210525,0.5539473684210527,0.42407660738714087,0.77625,0.8210526315789474,0.8579605263157895,0.853625170998632,0.4131578947368421,0.40131578947368424,0.40789473684210525,0.4118421052631579,0.0
39,2026-06-17 15:00:00+00:00,24,346,760,54,0.5,173,0.5,0.9618421052631579,0.07763157894736843,0.8842105263157896,0.08071135430916553,0.5697368421052632,0.6381578947368421,0.7013157894736842,0.6634746922024624,0.5605263157894738,0.034210526315789476,0.075,0.11710526315789474,0.0
40,2026-06-17 16:00:00+00:00,6,7,22,8,0.1,1,0.14285714285714285,0.45454545454545453,0.3181818181818182,0.13636363636363635,0.7000000000000001,0.3181818181818182,0.45454545454545453,0.45454545454545453,1.0,0.13636363636363635,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.138
40,2026-06-17 16:00:00+00:00,6,7,22,8,0.25,2,0.2857142857142857,0.45454545454545453,0.3181818181818182,0.13636363636363635,0.7000000000000001,0.3181818181818182,0.4090909090909091,0.45454545454545453,0.9000000000000001,0.09090909090909094,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.258
40,2026-06-17 16:00:00+00:00,6,7,22,8,0.5,4,0.5714285714285714,0.45454545454545453,0.13636363636363635,0.3181818181818182,0.3,0.13636363636363635,0.3181818181818182,0.4090909090909091,0.7000000000000001,0.18181818181818182,0.13636363636363635,0.13636363636363635,0.22727272727272727,0.062
40,2026-06-17 16:00:00+00:00,24,347,760,54,0.1,35,0.10086455331412104,0.9657894736842105,0.675,0.2907894736842105,0.6989100817438693,0.8842105263157894,0.9144736842105263,0.9342105263157895,0.946866485013624,0.23947368421052628,0.6657894736842105,0.6723684210526316,0.675,0.0
40,2026-06-17 16:00:00+00:00,24,347,760,54,0.25,87,0.2507204610951009,0.9657894736842105,0.4236842105263158,0.5421052631578948,0.43869209809264303,0.7789473684210526,0.8236842105263158,0.8644736842105263,0.8528610354223434,0.4,0.41578947368421054,0.42236842105263156,0.4276315789473684,0.0
40,2026-06-17 16:00:00+00:00,24,347,760,54,0.5,174,0.5014409221902018,0.9657894736842105,0.07763157894736843,0.8881578947368421,0.08038147138964578,0.5776315789473684,0.6407894736842106,0.6986842105263158,0.6634877384196186,0.5631578947368422,0.03684210526315789,0.07631578947368421,0.11578947368421053,0.0
41,2026-06-17 17:00:00+00:00,6,20,50,10,0.1,2,0.1,0.26,0.22,0.04000000000000001,0.8461538461538461,0.22,0.26,0.26,1.0,0.04000000000000001,0.22,0.22,0.22,0.27
41,2026-06-17 17:00:00+00:00,6,20,50,10,0.25,5,0.25,0.26,0.1,0.16,0.38461538461538464,0.2,0.22,0.26,0.8461538461538461,0.12,0.1,0.1,0.1,0.0
41,2026-06-17 17:00:00+00:00,6,20,50,10,0.5,10,0.5,0.26,0.06,0.2,0.23076923076923075,0.1,0.2,0.24,0.7692307692307693,0.14,0.06,0.06,0.06,0.002
41,2026-06-17 17:00:00+00:00,24,358,785,54,0.1,36,0.1005586592178771,0.9681528662420382,0.6764331210191082,0.29171974522293,0.6986842105263158,0.8840127388535032,0.9146496815286624,0.935031847133758,0.9447368421052632,0.2382165605095542,0.6675159235668789,0.6738853503184713,0.6789808917197452,0.0
41,2026-06-17 17:00:00+00:00,24,358,785,54,0.25,90,0.25139664804469275,0.9681528662420382,0.4063694267515924,0.5617834394904458,0.4197368421052632,0.7770700636942676,0.8229299363057325,0.8598726114649682,0.8500000000000001,0.41656050955414015,0.4,0.40764331210191085,0.41273885350318473,0.0
41,2026-06-17 17:00:00+00:00,24,358,785,54,0.5,179,0.5,0.9681528662420382,0.06369426751592357,0.9044585987261147,0.06578947368421052,0.575796178343949,0.6369426751592356,0.6968152866242038,0.6578947368421052,0.5732484076433121,0.034394904458598725,0.06624203821656051,0.11082802547770701,0.0
42,2026-06-17 18:00:00+00:00,6,24,68,16,0.1,3,0.125,0.23529411764705882,0.10294117647058823,0.1323529411764706,0.4375,0.19117647058823528,0.23529411764705882,0.23529411764705882,1.0,0.1323529411764706,0.10294117647058823,0.10294117647058823,0.10294117647058823,0.002
42,2026-06-17 18:00:00+00:00,6,24,68,16,0.25,6,0.25,0.23529411764705882,0.058823529411764705,0.1764705882352941,0.25,0.14705882352941177,0.23529411764705882,0.23529411764705882,1.0,0.1764705882352941,0.058823529411764705,0.058823529411764705,0.07352941176470588,0.0
42,2026-06-17 18:00:00+00:00,6,24,68,16,0.5,12,0.5,0.23529411764705882,0.058823529411764705,0.1764705882352941,0.25,0.08823529411764706,0.23529411764705882,0.23529411764705882,1.0,0.1764705882352941,0.04411764705882353,0.058823529411764705,0.058823529411764705,0.024
42,2026-06-17 18:00:00+00:00,24,363,795,54,0.1,37,0.10192837465564739,0.9723270440251572,0.6742138364779874,0.29811320754716986,0.6934023285899094,0.8879874213836478,0.9169811320754717,0.939622641509434,0.943078913324709,0.24276729559748433,0.6742138364779874,0.6742138364779874,0.6742138364779874,0.0
42,2026-06-17 18:00:00+00:00,24,363,795,54,0.25,91,0.25068870523415976,0.9723270440251572,0.41132075471698115,0.5610062893081761,0.4230271668822769,0.7835849056603774,0.8238993710691824,0.8654088050314466,0.8473479948253558,0.4125786163522013,0.4025157232704403,0.410062893081761,0.41635220125786165,0.0
42,2026-06-17 18:00:00+00:00,24,363,795,54,0.5,182,0.5013774104683195,0.9723270440251572,0.05786163522012579,0.9144654088050315,0.059508408796895215,0.5772955974842767,0.6389937106918239,0.6993710691823899,0.6571798188874515,0.5811320754716981,0.03270440251572327,0.06666666666666667,0.10823899371069177,0.0
43,2026-06-17 19:00:00+00:00,6,26,75,18,0.1,3,0.11538461538461539,0.25333333333333335,0.13333333333333333,0.12000000000000002,0.5263157894736842,0.18666666666666668,0.25333333333333335,0.25333333333333335,1.0,0.12000000000000002,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.014
43,2026-06-17 19:00:00+00:00,6,26,75,18,0.25,7,0.2692307692307692,0.25333333333333335,0.06666666666666667,0.1866666666666667,0.2631578947368421,0.13333333333333333,0.25333333333333335,0.25333333333333335,1.0,0.1866666666666667,0.05333333333333334,0.06666666666666667,0.06666666666666667,0.0
43,2026-06-17 19:00:00+00:00,6,26,75,18,0.5,13,0.5,0.25333333333333335,0.05333333333333334,0.2,0.21052631578947367,0.09333333333333334,0.2,0.25333333333333335,0.7894736842105263,0.14666666666666667,0.04,0.05333333333333334,0.05333333333333334,0.002
43,2026-06-17 19:00:00+00:00,24,346,750,54,0.1,35,0.10115606936416185,0.9706666666666667,0.6866666666666666,0.28400000000000003,0.7074175824175823,0.8919333333333334,0.9173333333333333,0.9386666666666666,0.945054945054945,0.2306666666666667,0.6745333333333333,0.68,0.6866666666666666,0.0
43,2026-06-17 19:00:00+00:00,24,346,750,54,0.25,87,0.2514450867052023,0.9706666666666667,0.44,0.5306666666666666,0.4532967032967033,0.7773333333333333,0.8266666666666667,0.8653333333333333,0.8516483516483516,0.38666666666666666,0.44,0.44,0.44,0.0
43,2026-06-17 19:00:00+00:00,24,346,750,54,0.5,173,0.5,0.9706666666666667,0.088,0.8826666666666667,0.09065934065934066,0.5813333333333334,0.6466666666666666,0.6987333333333333,0.6662087912087912,0.5586666666666666,0.026600000000000006,0.052,0.09073333333333328,0.0
44,2026-06-17 20:00:00+00:00,6,31,80,19,0.1,4,0.12903225806451613,0.25,0.2375,0.012500000000000011,0.95,0.2125,0.25,0.25,1.0,0.012500000000000011,0.125,0.2375,0.2375,0.256
44,2026-06-17 20:00:00+00:00,6,31,80,19,0.25,8,0.25806451612903225,0.25,0.0625,0.1875,0.25,0.15,0.25,0.25,1.0,0.1875,0.05,0.05,0.0625,0.0
44,2026-06-17 20:00:00+00:00,6,31,80,19,0.5,16,0.5161290322580645,0.25,0.0375,0.2125,0.15,0.0875,0.2,0.25,0.8,0.1625,0.0375,0.0375,0.05,0.0
44,2026-06-17 20:00:00+00:00,24,300,590,54,0.1,30,0.1,0.9610169491525423,0.6847457627118644,0.27627118644067794,0.7125220458553791,0.8728813559322034,0.9059322033898305,0.9288135593220339,0.9426807760141094,0.2211864406779661,0.6847457627118644,0.6915254237288135,0.6949152542372882,0.0
44,2026-06-17 20:00:00+00:00,24,300,590,54,0.25,75,0.25,0.9610169491525423,0.4576271186440678,0.5033898305084745,0.4761904761904762,0.7559322033898305,0.8084745762711865,0.8508474576271187,0.8412698412698414,0.35084745762711866,0.4541525423728814,0.46440677966101696,0.47627118644067795,0.0
44,2026-06-17 20:00:00+00:00,24,300,590,54,0.5,150,0.5,0.9610169491525423,0.03728813559322034,0.923728813559322,0.03880070546737214,0.5473728813559322,0.6220338983050847,0.6864406779661016,0.6472663139329806,0.5847457627118644,0.020338983050847456,0.03220338983050847,0.052627118644067716,0.0
45,2026-06-17 21:00:00+00:00,6,33,84,19,0.1,4,0.12121212121212122,0.2857142857142857,0.13095238095238096,0.15476190476190474,0.45833333333333337,0.2261904761904762,0.25,0.2857142857142857,0.875,0.11904761904761904,0.13095238095238096,0.13095238095238096,0.13095238095238096,0.0
45,2026-06-17 21:00:00+00:00,6,33,84,19,0.25,9,0.2727272727272727,0.2857142857142857,0.08333333333333333,0.20238095238095238,0.2916666666666667,0.15476190476190477,0.23809523809523808,0.2619047619047619,0.8333333333333334,0.15476190476190477,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0
45,2026-06-17 21:00:00+00:00,6,33,84,19,0.5,17,0.5151515151515151,0.2857142857142857,0.03571428571428571,0.25,0.125,0.07142857142857142,0.2261904761904762,0.23809523809523808,0.7916666666666667,0.19047619047619047,0.03571428571428571,0.047619047619047616,0.047619047619047616,0.0
45,2026-06-17 21:00:00+00:00,24,255,504,44,0.1,26,0.10196078431372549,0.9424603174603174,0.6805555555555556,0.26190476190476186,0.7221052631578948,0.8432539682539683,0.8869047619047619,0.9087301587301587,0.9410526315789474,0.20634920634920628,0.6805555555555556,0.6805555555555556,0.6865079365079365,0.0
45,2026-06-17 21:00:00+00:00,24,255,504,44,0.25,64,0.25098039215686274,0.9424603174603174,0.45634920634920634,0.4861111111111111,0.4842105263157895,0.7300595238095238,0.7916666666666666,0.8354166666666666,0.84,0.3353174603174603,0.4603174603174603,0.47619047619047616,0.4880952380952381,0.0
45,2026-06-17 21:00:00+00:00,24,255,504,44,0.5,128,0.5019607843137255,0.9424603174603174,0.027777777777777776,0.9146825396825397,0.029473684210526315,0.5257936507936508,0.6011904761904762,0.6765873015873016,0.6378947368421053,0.5734126984126984,0.025793650793650792,0.04365079365079365,0.08333333333333333,0.0
46,2026-06-17 22:00:00+00:00,6,32,85,19,0.1,4,0.125,0.24705882352941178,0.12941176470588237,0.11764705882352941,0.5238095238095238,0.23529411764705882,0.24705882352941178,0.24705882352941178,1.0,0.11764705882352941,0.12941176470588237,0.12941176470588237,0.12941176470588237,0.024
46,2026-06-17 22:00:00+00:00,6,32,85,19,0.25,8,0.25,0.24705882352941178,0.07058823529411765,0.17647058823529413,0.2857142857142857,0.12941176470588237,0.23529411764705882,0.24705882352941178,0.9523809523809523,0.16470588235294117,0.07058823529411765,0.07058823529411765,0.07058823529411765,0.0
46,2026-06-17 22:00:00+00:00,6,32,85,19,0.5,16,0.5,0.24705882352941178,0.03529411764705882,0.21176470588235297,0.14285714285714285,0.09411764705882353,0.2235294117647059,0.24705882352941178,0.9047619047619048,0.18823529411764706,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.0
46,2026-06-17 22:00:00+00:00,24,204,424,44,0.1,21,0.10294117647058823,0.9504716981132075,0.660377358490566,0.29009433962264153,0.6947890818858561,0.8443396226415094,0.8891509433962265,0.9128537735849055,0.935483870967742,0.22877358490566047,0.6485849056603774,0.6556603773584906,0.660377358490566,0.0
46,2026-06-17 22:00:00+00:00,24,204,424,44,0.25,51,0.25,0.9504716981132075,0.39858490566037735,0.5518867924528301,0.41935483870967744,0.7167452830188679,0.7830188679245284,0.8325471698113207,0.8238213399503723,0.384433962264151,0.39858490566037735,0.4268867924528302,0.45047169811320753,0.0
46,2026-06-17 22:00:00+00:00,24,204,424,44,0.5,102,0.5,0.9504716981132075,0.04716981132075472,0.9033018867924528,0.04962779156327544,0.49764150943396224,0.5825471698113207,0.6580188679245284,0.6129032258064516,0.535377358490566,0.030660377358490566,0.04245283018867924,0.07783018867924528,0.0
47,2026-06-17 23:00:00+00:00,6,21,52,13,0.1,3,0.14285714285714285,0.5384615384615384,0.3269230769230769,0.2115384615384615,0.6071428571428572,0.3076923076923077,0.4807692307692308,0.5384615384615384,0.8928571428571429,0.15384615384615385,0.3269230769230769,0.3269230769230769,0.3269230769230769,0.086
47,2026-06-17 23:00:00+00:00,6,21,52,13,0.25,6,0.2857142857142857,0.5384615384615384,0.09615384615384616,0.4423076923076923,0.1785714285714286,0.2692307692307692,0.40384615384615385,0.5192307692307693,0.75,0.3076923076923077,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.0
47,2026-06-17 23:00:00+00:00,6,21,52,13,0.5,11,0.5238095238095238,0.5384615384615384,0.038461538461538464,0.5,0.07142857142857144,0.1346153846153846,0.28846153846153844,0.4230769230769231,0.5357142857142857,0.24999999999999997,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0
47,2026-06-17 23:00:00+00:00,24,176,377,44,0.1,18,0.10227272727272728,0.9283819628647215,0.6259946949602122,0.3023872679045093,0.6742857142857143,0.8194960212201591,0.870026525198939,0.896551724137931,0.937142857142857,0.24403183023872677,0.6259946949602122,0.6259946949602122,0.6259946949602122,0.0
47,2026-06-17 23:00:00+00:00,24,176,377,44,0.25,44,0.25,0.9283819628647215,0.3925729442970822,0.5358090185676393,0.4228571428571428,0.6896551724137931,0.7679045092838197,0.8222811671087533,0.8271428571428572,0.3753315649867375,0.3793103448275862,0.40318302387267907,0.4217506631299735,0.0
47,2026-06-17 23:00:00+00:00,24,176,377,44,0.5,88,0.5,0.9283819628647215,0.03183023872679045,0.896551724137931,0.03428571428571429,0.46949602122015915,0.5676392572944297,0.6578249336870027,0.6114285714285713,0.5358090185676392,0.029177718832891247,0.034482758620689655,0.06631299734748011,0.0
48,2026-06-18 00:00:00+00:00,6,16,39,9,0.1,2,0.125,0.9487179487179487,0.5384615384615384,0.41025641025641024,0.5675675675675675,0.48717948717948717,0.8461538461538461,0.9487179487179487,0.8918918918918919,0.3076923076923077,0.48717948717948717,0.5384615384615384,0.5384615384615384,0.138
48,2026-06-18 00:00:00+00:00,6,16,39,9,0.25,4,0.25,0.9487179487179487,0.20512820512820512,0.7435897435897436,0.21621621621621623,0.3333333333333333,0.6153846153846154,0.8974358974358975,0.6486486486486487,0.4102564102564103,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.0
48,2026-06-18 00:00:00+00:00,6,16,39,9,0.5,8,0.5,0.9487179487179487,0.10256410256410256,0.8461538461538461,0.10810810810810811,0.20512820512820512,0.3333333333333333,0.5897435897435898,0.35135135135135137,0.23076923076923075,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.008
48,2026-06-18 00:00:00+00:00,24,166,360,44,0.1,17,0.10240963855421686,0.9305555555555556,0.6277777777777778,0.3027777777777778,0.6746268656716418,0.8194444444444444,0.8694444444444445,0.8972222222222223,0.9343283582089552,0.2416666666666667,0.6083333333333333,0.6194444444444445,0.6277777777777778,0.0
48,2026-06-18 00:00:00+00:00,24,166,360,44,0.25,42,0.25301204819277107,0.9305555555555556,0.38055555555555554,0.55,0.40895522388059696,0.6944444444444444,0.7638888888888888,0.8166666666666667,0.8208955223880596,0.3833333333333333,0.35555555555555557,0.375,0.3888888888888889,0.0
48,2026-06-18 00:00:00+00:00,24,166,360,44,0.5,83,0.5,0.9305555555555556,0.03611111111111111,0.8944444444444445,0.03880597014925373,0.45555555555555555,0.5666666666666667,0.647361111111111,0.608955223880597,0.5305555555555556,0.03611111111111111,0.04722222222222222,0.075,0.0
49,2026-06-18 01:00:00+00:00,6,13,32,11,0.1,2,0.15384615384615385,0.90625,0.40625,0.5,0.4482758620689655,0.53125,0.8125,0.90625,0.896551724137931,0.40625,0.40625,0.40625,0.40625,0.034
49,2026-06-18 01:00:00+00:00,6,13,32,11,0.25,4,0.3076923076923077,0.90625,0.21875,0.6875,0.2413793103448276,0.3125,0.65625,0.84375,0.7241379310344828,0.4375,0.1875,0.203125,0.21875,0.018
49,2026-06-18 01:00:00+00:00,6,13,32,11,0.5,7,0.5384615384615384,0.90625,0.125,0.78125,0.13793103448275862,0.15625,0.46875,0.71875,0.5172413793103449,0.34375,0.09375,0.125,0.125,0.028
49,2026-06-18 01:00:00+00:00,24,154,343,38,0.1,16,0.1038961038961039,0.9329446064139941,0.6239067055393586,0.30903790087463556,0.66875,0.8221574344023324,0.8688046647230321,0.8979591836734694,0.93125,0.24489795918367352,0.597667638483965,0.60932944606414,0.6239067055393586,0.0
49,2026-06-18 01:00:00+00:00,24,154,343,38,0.25,39,0.2532467532467532,0.9329446064139941,0.3848396501457726,0.5481049562682215,0.41250000000000003,0.6880466472303207,0.7667638483965015,0.8163265306122449,0.821875,0.3819241982507289,0.3556851311953353,0.37317784256559766,0.39067055393586003,0.0
49,2026-06-18 01:00:00+00:00,24,154,343,38,0.5,77,0.5,0.9329446064139941,0.029154518950437316,0.9037900874635568,0.03125,0.45451895043731777,0.5568513119533528,0.6501457725947521,0.596875,0.5276967930029155,0.026239067055393587,0.037900874635568516,0.06705539358600583,0.0
50,2026-06-18 02:00:00+00:00,6,11,27,11,0.1,2,0.18181818181818182,1.0,0.25925925925925924,0.7407407407407407,0.25925925925925924,0.6296296296296297,0.8518518518518519,0.9629629629629629,0.8518518518518519,0.5925925925925926,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.02
50,2026-06-18 02:00:00+00:00,6,11,27,11,0.25,3,0.2727272727272727,1.0,0.25925925925925924,0.7407407407407407,0.25925925925925924,0.4000000000000004,0.7592592592592593,0.9259259259259259,0.7592592592592593,0.5,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.05
50,2026-06-18 02:00:00+00:00,6,11,27,11,0.5,6,0.5454545454545454,1.0,0.14814814814814814,0.8518518518518519,0.14814814814814814,0.18333333333333343,0.5,0.7407407407407407,0.5,0.35185185185185186,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.05
50,2026-06-18 02:00:00+00:00,24,132,285,23,0.1,14,0.10606060606060606,0.9263157894736842,0.6807017543859649,0.24561403508771928,0.7348484848484849,0.8173684210526315,0.8631578947368421,0.8947368421052632,0.9318181818181819,0.1824561403508772,0.6456140350877193,0.6491228070175439,0.6807017543859649,0.0
50,2026-06-18 02:00:00+00:00,24,132,285,23,0.25,33,0.25,0.9263157894736842,0.3824561403508772,0.5438596491228069,0.4128787878787879,0.6980701754385965,0.7614035087719299,0.8107017543859647,0.821969696969697,0.37894736842105264,0.39280701754385966,0.41754385964912283,0.43859649122807015,0.0
50,2026-06-18 02:00:00+00:00,24,132,285,23,0.5,66,0.5,0.9263157894736842,0.028070175438596492,0.8982456140350877,0.030303030303030304,0.44877192982456143,0.5543859649122806,0.631578947368421,0.5984848484848484,0.5263157894736842,0.028070175438596492,0.03508771929824561,0.042105263157894736,0.0
51,2026-06-18 03:00:00+00:00,6,10,24,10,0.1,1,0.1,0.9166666666666666,0.5416666666666666,0.375,0.5909090909090909,0.5416666666666666,0.875,0.9166666666666666,0.9545454545454546,0.33333333333333337,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.092
51,2026-06-18 03:00:00+00:00,6,10,24,10,0.25,3,0.3,0.9166666666666666,0.25,0.6666666666666666,0.27272727272727276,0.25,0.6666666666666666,0.875,0.7272727272727273,0.41666666666666663,0.25,0.25,0.25,0.064
51,2026-06-18 03:00:00+00:00,6,10,24,10,0.5,5,0.5,0.9166666666666666,0.25,0.6666666666666666,0.27272727272727276,0.16666666666666666,0.5,0.7083333333333334,0.5454545454545455,0.25,0.16666666666666666,0.16666666666666666,0.25,0.254
51,2026-06-18 03:00:00+00:00,24,108,235,23,0.1,11,0.10185185185185185,0.9276595744680851,0.6127659574468085,0.3148936170212766,0.6605504587155964,0.8040425531914894,0.8638297872340426,0.8978723404255319,0.9311926605504587,0.25106382978723407,0.574468085106383,0.5787234042553191,0.6127659574468085,0.0
51,2026-06-18 03:00:00+00:00,24,108,235,23,0.25,27,0.25,0.9276595744680851,0.3872340425531915,0.5404255319148936,0.41743119266055045,0.6678723404255319,0.7489361702127659,0.8127659574468085,0.8073394495412843,0.36170212765957444,0.2978723404255319,0.34893617021276596,0.39148936170212767,0.0
51,2026-06-18 03:00:00+00:00,24,108,235,23,0.5,54,0.5,0.9276595744680851,0.02553191489361702,0.902127659574468,0.027522935779816512,0.3827659574468085,0.5234042553191489,0.6257446808510636,0.5642201834862385,0.4978723404255319,0.02553191489361702,0.029787234042553193,0.03404255319148936,0.0
52,2026-06-18 04:00:00+00:00,6,6,17,8,0.1,1,0.16666666666666666,1.0,0.5882352941176471,0.4117647058823529,0.5882352941176471,0.5882352941176471,0.8235294117647058,1.0,0.8235294117647058,0.23529411764705876,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.16
52,2026-06-18 04:00:00+00:00,6,6,17,8,0.25,2,0.3333333333333333,1.0,0.5882352941176471,0.4117647058823529,0.5882352941176471,0.35294117647058826,0.6470588235294118,0.9411764705882353,0.6470588235294118,0.05882352941176472,0.35294117647058826,0.4117647058823529,0.5882352941176471,0.372
