source,hour_index,time,evaluation_hours,ranking_hours,older_candidates,recent_resources,recent_labels,requested_fraction,k,older_selected_recent,older_coverage,tie_min_selected_recent,tie_max_selected_recent,uniform_expected_coverage,uniform_zero_coverage_probability,coverage_minus_uniform_expectation,recent_component_before,recent_component_after,Q_recent,older_component_before,older_component_after,Q_older
hourly,74,2026-06-19 02:00:00+00:00,12,24,360,354,801,0.5,177,176,0.4971751412429379,175,176,0.49166666666666664,0.0,0.005508474576271238,771,128,0.16601815823605706,782,128,0.1636828644501279
hourly,74,2026-06-19 02:00:00+00:00,12,24,360,354,801,1.0,354,348,0.9830508474576272,348,352,0.9833333333333333,0.0,-0.0002824858757061177,771,2,0.0025940337224383916,782,2,0.0025575447570332483
hourly,75,2026-06-19 03:00:00+00:00,1,24,361,2,5,0.1,1,0,0.0,0,0,0.002770083102493075,0.9944598337950139,-0.002770083102493075,5,5,1.0,782,704,0.9002557544757033
hourly,75,2026-06-19 03:00:00+00:00,1,24,361,2,5,0.25,1,0,0.0,0,0,0.002770083102493075,0.9944598337950139,-0.002770083102493075,5,5,1.0,782,704,0.9002557544757033
hourly,75,2026-06-19 03:00:00+00:00,1,24,361,2,5,0.5,1,0,0.0,0,0,0.002770083102493075,0.9944598337950139,-0.002770083102493075,5,5,1.0,782,704,0.9002557544757033
hourly,75,2026-06-19 03:00:00+00:00,1,24,361,2,5,1.0,2,0,0.0,0,0,0.00554016620498615,0.9889350569405971,-0.00554016620498615,5,5,1.0,782,669,0.8554987212276215
hourly,75,2026-06-19 03:00:00+00:00,3,24,361,14,40,0.1,2,1,0.07142857142857142,1,1,0.00554016620498615,0.9238381040320098,0.06588840522358527,25,19,0.76,782,669,0.8554987212276215
hourly,75,2026-06-19 03:00:00+00:00,3,24,361,14,40,0.25,4,2,0.14285714285714285,2,2,0.0110803324099723,0.853092125756827,0.13177681044717054,25,14,0.56,782,643,0.8222506393861893
hourly,75,2026-06-19 03:00:00+00:00,3,24,361,14,40,0.5,7,2,0.14285714285714285,2,2,0.019390581717451522,0.7563520203014596,0.12346656113969133,25,14,0.56,782,609,0.7787723785166241
hourly,75,2026-06-19 03:00:00+00:00,3,24,361,14,40,1.0,14,2,0.14285714285714285,2,2,0.038781163434903045,0.5688257869249166,0.10407597942223981,25,14,0.56,782,572,0.731457800511509
hourly,75,2026-06-19 03:00:00+00:00,6,24,361,48,153,0.1,5,4,0.08333333333333333,4,4,0.013850415512465374,0.48789245254519087,0.06948291782086796,129,65,0.5038759689922481,782,634,0.8107416879795396
hourly,75,2026-06-19 03:00:00+00:00,6,24,361,48,153,0.25,12,6,0.125,6,7,0.0332409972299169,0.1753813747310173,0.0917590027700831,129,63,0.4883720930232558,782,579,0.7404092071611253
hourly,75,2026-06-19 03:00:00+00:00,6,24,361,48,153,0.5,24,8,0.16666666666666666,8,9,0.0664819944598338,0.02880447310067223,0.10018467220683286,129,59,0.4573643410852713,782,536,0.6854219948849105
hourly,75,2026-06-19 03:00:00+00:00,6,24,361,48,153,1.0,48,13,0.2708333333333333,12,13,0.1329639889196676,0.0006246849643924085,0.13786934441366572,129,40,0.31007751937984496,782,437,0.5588235294117647
hourly,75,2026-06-19 03:00:00+00:00,12,24,361,352,798,0.1,36,36,0.10227272727272728,36,36,0.0997229916897507,0.0,0.002549735582976581,758,466,0.6147757255936676,782,494,0.6317135549872123
hourly,75,2026-06-19 03:00:00+00:00,12,24,361,352,798,0.25,88,88,0.25,88,88,0.24376731301939059,0.0,0.006232686980609414,758,301,0.3970976253298153,782,318,0.40664961636828645
hourly,75,2026-06-19 03:00:00+00:00,12,24,361,352,798,0.5,176,175,0.4971590909090909,175,175,0.48753462603878117,0.0,0.009624464870309712,758,122,0.16094986807387862,782,128,0.1636828644501279
hourly,75,2026-06-19 03:00:00+00:00,12,24,361,352,798,1.0,352,344,0.9772727272727273,343,351,0.9750692520775623,0.0,0.00220347519516495,758,3,0.00395778364116095,782,3,0.0038363171355498722
hourly,76,2026-06-19 04:00:00+00:00,1,24,366,7,14,0.1,1,0,0.0,0,0,0.00273224043715847,0.9808743169398907,-0.00273224043715847,6,6,1.0,808,730,0.9034653465346535
hourly,76,2026-06-19 04:00:00+00:00,1,24,366,7,14,0.25,2,0,0.0,0,0,0.00546448087431694,0.9620630286698106,-0.00546448087431694,6,6,1.0,808,695,0.8601485148514851
hourly,76,2026-06-19 04:00:00+00:00,1,24,366,7,14,0.5,4,0,0.0,0,0,0.01092896174863388,0.9253664096487116,-0.01092896174863388,6,6,1.0,808,668,0.8267326732673267
hourly,76,2026-06-19 04:00:00+00:00,1,24,366,7,14,1.0,7,0,0.0,0,0,0.01912568306010929,0.8725730151414082,-0.01912568306010929,6,6,1.0,808,634,0.7846534653465347
hourly,76,2026-06-19 04:00:00+00:00,3,24,366,13,32,0.1,2,1,0.07692307692307693,1,1,0.00546448087431694,0.9301295007111311,0.07145859604875998,17,17,1.0,808,695,0.8601485148514851
hourly,76,2026-06-19 04:00:00+00:00,3,24,366,13,32,0.25,4,2,0.15384615384615385,2,2,0.01092896174863388,0.8647898250413408,0.14291719209751996,17,17,1.0,808,668,0.8267326732673267
hourly,76,2026-06-19 04:00:00+00:00,3,24,366,13,32,0.5,7,2,0.15384615384615385,2,2,0.01912568306010929,0.7746873130391494,0.13472047078604457,17,17,1.0,808,634,0.7846534653465347
hourly,76,2026-06-19 04:00:00+00:00,3,24,366,13,32,1.0,13,2,0.15384615384615385,2,2,0.03551912568306011,0.6199081994896232,0.11832702816309375,17,17,1.0,808,599,0.7413366336633663
hourly,76,2026-06-19 04:00:00+00:00,6,24,366,24,57,0.1,3,3,0.125,3,3,0.00819672131147541,0.8154250869274449,0.1168032786885246,51,38,0.7450980392156863,808,676,0.8366336633663366
hourly,76,2026-06-19 04:00:00+00:00,6,24,366,24,57,0.25,6,3,0.125,3,3,0.01639344262295082,0.663755251978527,0.10860655737704918,51,38,0.7450980392156863,808,647,0.8007425742574258
hourly,76,2026-06-19 04:00:00+00:00,6,24,366,24,57,0.5,12,3,0.125,3,3,0.03278688524590164,0.4374438241904045,0.09221311475409835,51,38,0.7450980392156863,808,604,0.7475247524752475
hourly,76,2026-06-19 04:00:00+00:00,6,24,366,24,57,1.0,24,4,0.16666666666666666,4,4,0.06557377049180328,0.18579160604815104,0.10109289617486338,51,22,0.43137254901960786,808,543,0.6720297029702971
hourly,76,2026-06-19 04:00:00+00:00,12,24,366,350,786,0.1,35,35,0.1,35,35,0.09562841530054644,0.0,0.004371584699453562,767,463,0.6036505867014341,808,505,0.625
hourly,76,2026-06-19 04:00:00+00:00,12,24,366,350,786,0.25,88,88,0.25142857142857145,88,88,0.24043715846994534,0.0,0.010991412958626101,767,304,0.3963494132985658,808,325,0.40222772277227725
hourly,76,2026-06-19 04:00:00+00:00,12,24,366,350,786,0.5,175,173,0.4942857142857143,170,173,0.4781420765027322,0.0,0.016143637782982057,767,125,0.16297262059973924,808,135,0.1670792079207921
hourly,76,2026-06-19 04:00:00+00:00,12,24,366,350,786,1.0,350,336,0.96,334,345,0.9562841530054644,0.0,0.003715846994535532,767,3,0.003911342894393742,808,3,0.0037128712871287127
hourly,77,2026-06-19 05:00:00+00:00,1,24,364,2,3,0.1,1,0,0.0,0,0,0.0027472527472527475,0.9945054945054945,-0.0027472527472527475,3,3,1.0,806,728,0.9032258064516129
hourly,77,2026-06-19 05:00:00+00:00,1,24,364,2,3,0.25,1,0,0.0,0,0,0.0027472527472527475,0.9945054945054945,-0.0027472527472527475,3,3,1.0,806,728,0.9032258064516129
hourly,77,2026-06-19 05:00:00+00:00,1,24,364,2,3,0.5,1,0,0.0,0,0,0.0027472527472527475,0.9945054945054945,-0.0027472527472527475,3,3,1.0,806,728,0.9032258064516129
hourly,77,2026-06-19 05:00:00+00:00,1,24,364,2,3,1.0,2,0,0.0,0,0,0.005494505494505495,0.9890261253897618,-0.005494505494505495,3,3,1.0,806,693,0.8598014888337469
hourly,77,2026-06-19 05:00:00+00:00,3,24,364,10,20,0.1,1,0,0.0,0,0,0.0027472527472527475,0.9725274725274725,-0.0027472527472527475,12,12,1.0,806,728,0.9032258064516129
hourly,77,2026-06-19 05:00:00+00:00,3,24,364,10,20,0.25,3,0,0.0,0,0,0.008241758241758242,0.9196107759643671,-0.008241758241758242,12,12,1.0,806,674,0.8362282878411911
hourly,77,2026-06-19 05:00:00+00:00,3,24,364,10,20,0.5,5,0,0.0,0,0,0.013736263736263736,0.8692996601048207,-0.013736263736263736,12,12,1.0,806,657,0.815136476426799
hourly,77,2026-06-19 05:00:00+00:00,3,24,364,10,20,1.0,10,0,0.0,0,0,0.027472527472527472,0.7541796453811107,-0.027472527472527472,12,12,1.0,806,610,0.7568238213399504
hourly,77,2026-06-19 05:00:00+00:00,6,24,364,24,57,0.1,3,3,0.125,3,3,0.008241758241758242,0.8144768340649807,0.11675824175824176,52,39,0.75,806,674,0.8362282878411911
hourly,77,2026-06-19 05:00:00+00:00,6,24,364,24,57,0.25,6,3,0.125,3,3,0.016483516483516484,0.6621990758903613,0.10851648351648352,52,39,0.75,806,645,0.8002481389578163
hourly,77,2026-06-19 05:00:00+00:00,6,24,364,24,57,0.5,12,3,0.125,3,3,0.03296703296703297,0.4353590981372685,0.09203296703296704,52,39,0.75,806,602,0.7468982630272953
hourly,77,2026-06-19 05:00:00+00:00,6,24,364,24,57,1.0,24,4,0.16666666666666666,4,4,0.06593406593406594,0.18396086834574804,0.10073260073260072,52,22,0.4230769230769231,806,540,0.6699751861042184
hourly,77,2026-06-19 05:00:00+00:00,12,24,364,341,755,0.1,35,35,0.10263929618768329,35,35,0.09615384615384616,0.0,0.006485450033837131,742,443,0.5970350404312669,806,502,0.6228287841191067
hourly,77,2026-06-19 05:00:00+00:00,12,24,364,341,755,0.25,86,85,0.24926686217008798,85,85,0.23626373626373626,0.0,0.01300312590635172,742,300,0.40431266846361186,806,330,0.4094292803970223
hourly,77,2026-06-19 05:00:00+00:00,12,24,364,341,755,0.5,171,165,0.4838709677419355,160,165,0.4697802197802198,0.0,0.014090747961715722,742,134,0.18059299191374664,806,146,0.18114143920595532
hourly,77,2026-06-19 05:00:00+00:00,12,24,364,341,755,1.0,341,323,0.9472140762463344,318,330,0.9368131868131868,0.0,0.010400889433147542,742,3,0.004043126684636119,806,3,0.0037220843672456576
hourly,78,2026-06-19 06:00:00+00:00,1,24,366,2,5,0.1,1,0,0.0,0,0,0.00273224043715847,0.994535519125683,-0.00273224043715847,3,3,1.0,805,727,0.9031055900621118
hourly,78,2026-06-19 06:00:00+00:00,1,24,366,2,5,0.25,1,0,0.0,0,0,0.00273224043715847,0.994535519125683,-0.00273224043715847,3,3,1.0,805,727,0.9031055900621118
hourly,78,2026-06-19 06:00:00+00:00,1,24,366,2,5,0.5,1,0,0.0,0,0,0.00273224043715847,0.994535519125683,-0.00273224043715847,3,3,1.0,805,727,0.9031055900621118
hourly,78,2026-06-19 06:00:00+00:00,1,24,366,2,5,1.0,2,0,0.0,0,0,0.00546448087431694,0.9890860094318437,-0.00546448087431694,3,3,1.0,805,692,0.8596273291925466
hourly,78,2026-06-19 06:00:00+00:00,3,24,366,11,19,0.1,2,0,0.0,0,0,0.00546448087431694,0.9407141253087806,-0.00546448087431694,9,9,1.0,805,692,0.8596273291925466
hourly,78,2026-06-19 06:00:00+00:00,3,24,366,11,19,0.25,3,0,0.0,0,0,0.00819672131147541,0.9122859511923065,-0.00819672131147541,9,9,1.0,805,674,0.8372670807453416
hourly,78,2026-06-19 06:00:00+00:00,3,24,366,11,19,0.5,6,0,0.0,0,0,0.01639344262295082,0.8316228502237899,-0.01639344262295082,9,9,1.0,805,645,0.8012422360248447
hourly,78,2026-06-19 06:00:00+00:00,3,24,366,11,19,1.0,11,0,0.0,0,0,0.030054644808743168,0.7114715907564524,-0.030054644808743168,9,9,1.0,805,605,0.7515527950310559
hourly,78,2026-06-19 06:00:00+00:00,6,24,366,24,54,0.1,3,2,0.08333333333333333,2,2,0.00819672131147541,0.8154250869274449,0.07513661202185792,26,22,0.8461538461538461,805,674,0.8372670807453416
hourly,78,2026-06-19 06:00:00+00:00,6,24,366,24,54,0.25,6,2,0.08333333333333333,2,2,0.01639344262295082,0.663755251978527,0.0669398907103825,26,22,0.8461538461538461,805,645,0.8012422360248447
hourly,78,2026-06-19 06:00:00+00:00,6,24,366,24,54,0.5,12,2,0.08333333333333333,2,2,0.03278688524590164,0.4374438241904045,0.05054644808743169,26,22,0.8461538461538461,805,602,0.7478260869565218
hourly,78,2026-06-19 06:00:00+00:00,6,24,366,24,54,1.0,24,3,0.125,3,3,0.06557377049180328,0.18579160604815104,0.05942622950819672,26,14,0.5384615384615384,805,540,0.6708074534161491
hourly,78,2026-06-19 06:00:00+00:00,12,24,366,319,697,0.1,32,32,0.10031347962382445,32,32,0.08743169398907104,7.429783960510663e-35,0.01288178563475341,688,410,0.5959302325581395,805,513,0.6372670807453417
hourly,78,2026-06-19 06:00:00+00:00,12,24,366,319,697,0.25,80,77,0.2413793103448276,77,77,0.2185792349726776,0.0,0.022800075372150008,688,285,0.41424418604651164,805,345,0.42857142857142855
hourly,78,2026-06-19 06:00:00+00:00,12,24,366,319,697,0.5,160,149,0.4670846394984326,148,149,0.4371584699453552,0.0,0.02992616955307742,688,132,0.19186046511627908,805,165,0.20496894409937888
hourly,78,2026-06-19 06:00:00+00:00,12,24,366,319,697,1.0,319,285,0.8934169278996865,272,298,0.8715846994535519,0.0,0.02183222844613464,688,18,0.02616279069767442,805,21,0.02608695652173913
hourly,79,2026-06-19 07:00:00+00:00,3,24,366,5,11,0.1,1,0,0.0,0,0,0.00273224043715847,0.9863387978142076,-0.00273224043715847,4,4,1.0,803,725,0.9028642590286425
hourly,79,2026-06-19 07:00:00+00:00,3,24,366,5,11,0.25,2,0,0.0,0,0,0.00546448087431694,0.9728273074331911,-0.00546448087431694,4,4,1.0,803,690,0.8592777085927771
hourly,79,2026-06-19 07:00:00+00:00,3,24,366,5,11,0.5,3,0,0.0,0,0,0.00819672131147541,0.9594642949684494,-0.00819672131147541,4,4,1.0,803,672,0.8368617683686177
hourly,79,2026-06-19 07:00:00+00:00,3,24,366,5,11,1.0,5,0,0.0,0,0,0.01366120218579235,0.9331788022064262,-0.01366120218579235,4,4,1.0,803,655,0.8156911581569116
hourly,79,2026-06-19 07:00:00+00:00,6,24,366,18,37,0.1,2,1,0.05555555555555555,1,1,0.00546448087431694,0.9039299348753649,0.05009107468123861,19,19,1.0,803,690,0.8592777085927771
hourly,79,2026-06-19 07:00:00+00:00,6,24,366,18,37,0.25,5,2,0.1111111111111111,2,2,0.01366120218579235,0.7760180556127464,0.09744990892531875,19,19,1.0,803,655,0.8156911581569116
hourly,79,2026-06-19 07:00:00+00:00,6,24,366,18,37,0.5,9,2,0.1111111111111111,2,2,0.02459016393442623,0.6318851809343198,0.08652094717668488,19,19,1.0,803,616,0.7671232876712328
hourly,79,2026-06-19 07:00:00+00:00,6,24,366,18,37,1.0,18,2,0.1111111111111111,2,2,0.04918032786885246,0.394509573033364,0.06193078324225865,19,19,1.0,803,568,0.7073474470734745
hourly,79,2026-06-19 07:00:00+00:00,12,24,366,263,536,0.1,27,26,0.09885931558935361,26,27,0.07377049180327869,8.57582161133132e-17,0.025088823786074924,526,332,0.6311787072243346,803,532,0.6625155666251556
hourly,79,2026-06-19 07:00:00+00:00,12,24,366,263,536,0.25,66,59,0.22433460076045628,57,60,0.18032786885245902,2.3966375411329948e-46,0.044006731907997254,526,257,0.48859315589353614,803,394,0.49066002490660027
hourly,79,2026-06-19 07:00:00+00:00,12,24,366,263,536,0.5,132,112,0.42585551330798477,105,113,0.36065573770491804,0.0,0.06519977560306672,526,142,0.26996197718631176,803,232,0.2889165628891656
hourly,79,2026-06-19 07:00:00+00:00,12,24,366,263,536,1.0,263,198,0.752851711026616,167,212,0.7185792349726776,0.0,0.03427247605393835,526,21,0.039923954372623575,803,27,0.033623910336239106
hourly,80,2026-06-19 08:00:00+00:00,1,24,364,2,5,0.1,1,0,0.0,0,0,0.0027472527472527475,0.9945054945054945,-0.0027472527472527475,3,3,1.0,803,725,0.9028642590286425
hourly,80,2026-06-19 08:00:00+00:00,1,24,364,2,5,0.25,1,0,0.0,0,0,0.0027472527472527475,0.9945054945054945,-0.0027472527472527475,3,3,1.0,803,725,0.9028642590286425
hourly,80,2026-06-19 08:00:00+00:00,1,24,364,2,5,0.5,1,0,0.0,0,0,0.0027472527472527475,0.9945054945054945,-0.0027472527472527475,3,3,1.0,803,725,0.9028642590286425
hourly,80,2026-06-19 08:00:00+00:00,1,24,364,2,5,1.0,2,0,0.0,0,0,0.005494505494505495,0.9890261253897618,-0.005494505494505495,3,3,1.0,803,690,0.8592777085927771
hourly,80,2026-06-19 08:00:00+00:00,3,24,364,3,9,0.1,1,0,0.0,0,0,0.0027472527472527475,0.9917582417582418,-0.0027472527472527475,6,6,1.0,803,725,0.9028642590286425
hourly,80,2026-06-19 08:00:00+00:00,3,24,364,3,9,0.25,1,0,0.0,0,0,0.0027472527472527475,0.9917582417582418,-0.0027472527472527475,6,6,1.0,803,725,0.9028642590286425
hourly,80,2026-06-19 08:00:00+00:00,3,24,364,3,9,0.5,2,0,0.0,0,0,0.005494505494505495,0.9835618926528017,-0.005494505494505495,6,6,1.0,803,690,0.8592777085927771
hourly,80,2026-06-19 08:00:00+00:00,3,24,364,3,9,1.0,3,0,0.0,0,0,0.008241758241758242,0.9754108272440769,-0.008241758241758242,6,6,1.0,803,672,0.8368617683686177
hourly,80,2026-06-19 08:00:00+00:00,6,24,364,13,24,0.1,2,0,0.0,0,0,0.005494505494505495,0.9297520661157025,-0.005494505494505495,13,13,1.0,803,690,0.8592777085927771
hourly,80,2026-06-19 08:00:00+00:00,6,24,364,13,24,0.25,4,0,0.0,0,0,0.01098901098901099,0.864084173290004,-0.01098901098901099,13,13,1.0,803,664,0.8268991282689913
hourly,80,2026-06-19 08:00:00+00:00,6,24,364,13,24,0.5,7,0,0.0,0,0,0.019230769230769232,0.7735720026893977,-0.019230769230769232,13,13,1.0,803,630,0.7845579078455791
hourly,80,2026-06-19 08:00:00+00:00,6,24,364,13,24,1.0,13,0,0.0,0,0,0.03571428571428571,0.6182230710058603,-0.03571428571428571,13,13,1.0,803,595,0.7409713574097135
hourly,80,2026-06-19 08:00:00+00:00,12,24,364,159,368,0.1,16,14,0.0880503144654088,13,14,0.04395604395604396,7.848892074553228e-05,0.04409427050936484,356,241,0.6769662921348315,803,580,0.7222914072229141
hourly,80,2026-06-19 08:00:00+00:00,12,24,364,159,368,0.25,40,25,0.15723270440251572,23,27,0.10989010989010989,1.6680022353928025e-11,0.04734259451240583,356,189,0.5308988764044944,803,485,0.6039850560398505
hourly,80,2026-06-19 08:00:00+00:00,12,24,364,159,368,0.5,80,47,0.29559748427672955,47,49,0.21978021978021978,2.2425402075267995e-24,0.07581726449650977,356,137,0.3848314606741573,803,345,0.42963885429638854
hourly,80,2026-06-19 08:00:00+00:00,12,24,364,159,368,1.0,159,92,0.5786163522012578,91,92,0.4368131868131868,1.952586516412926e-61,0.14180316538807103,356,32,0.0898876404494382,803,165,0.2054794520547945
hourly,81,2026-06-19 09:00:00+00:00,1,24,366,2,5,0.1,1,0,0.0,0,0,0.00273224043715847,0.994535519125683,-0.00273224043715847,3,3,1.0,804,726,0.9029850746268657
hourly,81,2026-06-19 09:00:00+00:00,1,24,366,2,5,0.25,1,0,0.0,0,0,0.00273224043715847,0.994535519125683,-0.00273224043715847,3,3,1.0,804,726,0.9029850746268657
hourly,81,2026-06-19 09:00:00+00:00,1,24,366,2,5,0.5,1,0,0.0,0,0,0.00273224043715847,0.994535519125683,-0.00273224043715847,3,3,1.0,804,726,0.9029850746268657
hourly,81,2026-06-19 09:00:00+00:00,1,24,366,2,5,1.0,2,0,0.0,0,0,0.00546448087431694,0.9890860094318437,-0.00546448087431694,3,3,1.0,804,691,0.8594527363184079
hourly,81,2026-06-19 09:00:00+00:00,3,24,366,3,11,0.1,1,0,0.0,0,0,0.00273224043715847,0.9918032786885246,-0.00273224043715847,7,7,1.0,804,726,0.9029850746268657
hourly,81,2026-06-19 09:00:00+00:00,3,24,366,3,11,0.25,1,0,0.0,0,0,0.00273224043715847,0.9918032786885246,-0.00273224043715847,7,7,1.0,804,726,0.9029850746268657
hourly,81,2026-06-19 09:00:00+00:00,3,24,366,3,11,0.5,2,0,0.0,0,0,0.00546448087431694,0.9836514709184819,-0.00546448087431694,7,7,1.0,804,691,0.8594527363184079
hourly,81,2026-06-19 09:00:00+00:00,3,24,366,3,11,1.0,3,0,0.0,0,0,0.00819672131147541,0.9755444533010219,-0.00819672131147541,7,7,1.0,804,673,0.8370646766169154
hourly,81,2026-06-19 09:00:00+00:00,6,24,366,14,26,0.1,2,0,0.0,0,0,0.00546448087431694,0.9248596451830227,-0.00546448087431694,19,19,1.0,804,691,0.8594527363184079
hourly,81,2026-06-19 09:00:00+00:00,6,24,366,14,26,0.25,4,0,0.0,0,0,0.01092896174863388,0.8549905069105608,-0.01092896174863388,19,19,1.0,804,665,0.8271144278606966
hourly,81,2026-06-19 09:00:00+00:00,6,24,366,14,26,0.5,7,0,0.0,0,0,0.01912568306010929,0.7593252416757669,-0.01912568306010929,19,19,1.0,804,631,0.7848258706467661
hourly,81,2026-06-19 09:00:00+00:00,6,24,366,14,26,1.0,14,0,0.0,0,0,0.03825136612021858,0.5733985432286107,-0.03825136612021858,19,19,1.0,804,594,0.7388059701492538
hourly,81,2026-06-19 09:00:00+00:00,12,24,366,61,171,0.1,7,4,0.06557377049180328,4,4,0.01912568306010929,0.27585553428595494,0.04644808743169399,158,93,0.5886075949367089,804,631,0.7848258706467661
hourly,81,2026-06-19 09:00:00+00:00,12,24,366,61,171,0.25,16,7,0.11475409836065574,7,8,0.04371584699453552,0.05054813551461863,0.07103825136612021,158,88,0.5569620253164557,804,581,0.722636815920398
hourly,81,2026-06-19 09:00:00+00:00,12,24,366,61,171,0.5,31,10,0.16393442622950818,9,11,0.08469945355191257,0.0026778245292300665,0.07923497267759562,158,58,0.3670886075949367,804,514,0.6393034825870647
hourly,81,2026-06-19 09:00:00+00:00,12,24,366,61,171,1.0,61,16,0.26229508196721313,15,18,0.16666666666666666,4.726738929681074e-06,0.09562841530054647,158,39,0.2468354430379747,804,412,0.5124378109452736
hourly,82,2026-06-19 10:00:00+00:00,1,24,368,2,5,0.1,1,0,0.0,0,0,0.002717391304347826,0.9945652173913043,-0.002717391304347826,5,5,1.0,806,728,0.9032258064516129
hourly,82,2026-06-19 10:00:00+00:00,1,24,368,2,5,0.25,1,0,0.0,0,0,0.002717391304347826,0.9945652173913043,-0.002717391304347826,5,5,1.0,806,728,0.9032258064516129
hourly,82,2026-06-19 10:00:00+00:00,1,24,368,2,5,0.5,1,0,0.0,0,0,0.002717391304347826,0.9945652173913043,-0.002717391304347826,5,5,1.0,806,728,0.9032258064516129
hourly,82,2026-06-19 10:00:00+00:00,1,24,368,2,5,1.0,2,0,0.0,0,0,0.005434782608695652,0.989145243454567,-0.005434782608695652,5,5,1.0,806,693,0.8598014888337469
hourly,82,2026-06-19 10:00:00+00:00,3,24,368,4,15,0.1,1,0,0.0,0,0,0.002717391304347826,0.9891304347826086,-0.002717391304347826,10,10,1.0,806,728,0.9032258064516129
hourly,82,2026-06-19 10:00:00+00:00,3,24,368,4,15,0.25,1,0,0.0,0,0,0.002717391304347826,0.9891304347826086,-0.002717391304347826,10,10,1.0,806,728,0.9032258064516129
hourly,82,2026-06-19 10:00:00+00:00,3,24,368,4,15,0.5,2,0,0.0,0,0,0.005434782608695652,0.9783497215969672,-0.005434782608695652,10,10,1.0,806,693,0.8598014888337469
hourly,82,2026-06-19 10:00:00+00:00,3,24,368,4,15,1.0,4,0,0.0,0,0,0.010869565217391304,0.9570529105302408,-0.010869565217391304,10,10,1.0,806,667,0.8275434243176178
hourly,82,2026-06-19 10:00:00+00:00,6,24,368,8,22,0.1,1,0,0.0,0,0,0.002717391304347826,0.9782608695652174,-0.002717391304347826,16,16,1.0,806,728,0.9032258064516129
hourly,82,2026-06-19 10:00:00+00:00,6,24,368,8,22,0.25,2,0,0.0,0,0,0.005434782608695652,0.9569363819452672,-0.005434782608695652,16,16,1.0,806,693,0.8598014888337469
hourly,82,2026-06-19 10:00:00+00:00,6,24,368,8,22,0.5,4,0,0.0,0,0,0.010869565217391304,0.9155042385724741,-0.010869565217391304,16,16,1.0,806,667,0.8275434243176178
hourly,82,2026-06-19 10:00:00+00:00,6,24,368,8,22,1.0,8,0,0.0,0,0,0.021739130434782608,0.8373227606498526,-0.021739130434782608,16,16,1.0,806,626,0.7766749379652605
hourly,82,2026-06-19 10:00:00+00:00,12,24,368,32,69,0.1,4,3,0.09375,3,3,0.010869565217391304,0.6938841255639168,0.0828804347826087,57,44,0.7719298245614035,806,667,0.8275434243176178
hourly,82,2026-06-19 10:00:00+00:00,12,24,368,32,69,0.25,8,3,0.09375,3,3,0.021739130434782608,0.47944532269066636,0.07201086956521739,57,44,0.7719298245614035,806,626,0.7766749379652605
hourly,82,2026-06-19 10:00:00+00:00,12,24,368,32,69,0.5,16,4,0.125,4,4,0.043478260869565216,0.22592566520220028,0.08152173913043478,57,22,0.38596491228070173,806,562,0.6972704714640199
hourly,82,2026-06-19 10:00:00+00:00,12,24,368,32,69,1.0,32,4,0.125,4,4,0.08695652173913043,0.04746837028231611,0.03804347826086957,57,22,0.38596491228070173,806,509,0.6315136476426799
hourly,83,2026-06-19 11:00:00+00:00,1,24,369,1,6,0.1,1,0,0.0,0,0,0.0027100271002710027,0.997289972899729,-0.0027100271002710027,6,6,1.0,806,728,0.9032258064516129
hourly,83,2026-06-19 11:00:00+00:00,1,24,369,1,6,0.25,1,0,0.0,0,0,0.0027100271002710027,0.997289972899729,-0.0027100271002710027,6,6,1.0,806,728,0.9032258064516129
hourly,83,2026-06-19 11:00:00+00:00,1,24,369,1,6,0.5,1,0,0.0,0,0,0.0027100271002710027,0.997289972899729,-0.0027100271002710027,6,6,1.0,806,728,0.9032258064516129
hourly,83,2026-06-19 11:00:00+00:00,1,24,369,1,6,1.0,1,0,0.0,0,0,0.0027100271002710027,0.997289972899729,-0.0027100271002710027,6,6,1.0,806,728,0.9032258064516129
hourly,83,2026-06-19 11:00:00+00:00,3,24,369,6,16,0.1,1,0,0.0,0,0,0.0027100271002710027,0.983739837398374,-0.0027100271002710027,11,11,1.0,806,728,0.9032258064516129
hourly,83,2026-06-19 11:00:00+00:00,3,24,369,6,16,0.25,2,0,0.0,0,0,0.005420054200542005,0.9677006009190526,-0.005420054200542005,11,11,1.0,806,693,0.8598014888337469
hourly,83,2026-06-19 11:00:00+00:00,3,24,369,6,16,0.5,3,0,0.0,0,0,0.008130081300813009,0.9518798826478965,-0.008130081300813009,11,11,1.0,806,675,0.8374689826302729
hourly,83,2026-06-19 11:00:00+00:00,3,24,369,6,16,1.0,6,0,0.0,0,0,0.016260162601626018,0.9057050533484498,-0.016260162601626018,11,11,1.0,806,646,0.8014888337468983
hourly,83,2026-06-19 11:00:00+00:00,6,24,369,7,23,0.1,1,0,0.0,0,0,0.0027100271002710027,0.981029810298103,-0.0027100271002710027,17,17,1.0,806,728,0.9032258064516129
hourly,83,2026-06-19 11:00:00+00:00,6,24,369,7,23,0.25,2,0,0.0,0,0,0.005420054200542005,0.9623689171674326,-0.005420054200542005,17,17,1.0,806,693,0.8598014888337469
hourly,83,2026-06-19 11:00:00+00:00,6,24,369,7,23,0.5,4,0,0.0,0,0,0.01084010840108401,0.9259582112737972,-0.01084010840108401,17,17,1.0,806,667,0.8275434243176178
