k,fraction_removed,R0,R_degree,D_degree,Q_degree,R_random_p05,R_random_median,R_random_p95,Q_random_median,G,R_tie_p05,R_tie_median,R_tie_p95,random_fraction_at_least_as_disruptive
226,0.601063829787234,0.9467312348668281,0.06295399515738499,0.8837772397094431,0.06649616368286446,0.4272397094430993,0.5617433414043583,0.719188861985472,0.5933503836317136,0.49878934624697335,0.04116222760290557,0.06295399515738499,0.06779661016949153,0.0
227,0.6037234042553191,0.9467312348668281,0.06295399515738499,0.8837772397094431,0.06649616368286446,0.423728813559322,0.5581113801452785,0.7144067796610168,0.5895140664961638,0.4951573849878935,0.039951573849878935,0.06174334140435835,0.06658595641646489,0.0
228,0.6063829787234043,0.9467312348668281,0.06174334140435835,0.8849878934624698,0.06521739130434782,0.4176150121065375,0.5569007263922519,0.7132566585956415,0.5882352941176471,0.4951573849878935,0.039951573849878935,0.06053268765133172,0.06658595641646489,0.0
229,0.6090425531914894,0.9467312348668281,0.06174334140435835,0.8849878934624698,0.06521739130434782,0.4152542372881356,0.5526634382566586,0.7131961259079902,0.5837595907928389,0.4909200968523003,0.03753026634382567,0.059322033898305086,0.06543583535108953,0.0
230,0.6117021276595744,0.9467312348668281,0.06174334140435835,0.8849878934624698,0.06521739130434782,0.41404358353510895,0.5484261501210653,0.7082929782082323,0.5792838874680306,0.486682808716707,0.03631961259079903,0.05811138014527845,0.06537530266343826,0.0
231,0.6143617021276596,0.9467312348668281,0.06174334140435835,0.8849878934624698,0.06521739130434782,0.4116222760290557,0.5472154963680387,0.7059322033898304,0.578005115089514,0.48547215496368035,0.03504842615012107,0.05690072639225181,0.06537530266343826,0.0
232,0.6170212765957447,0.9467312348668281,0.06174334140435835,0.8849878934624698,0.06521739130434782,0.41035108958837774,0.5429782082324455,0.7059322033898304,0.5735294117647058,0.48123486682808714,0.033837772397094436,0.05569007263922518,0.06416464891041163,0.0
233,0.6196808510638298,0.9467312348668281,0.06174334140435835,0.8849878934624698,0.06521739130434782,0.40799031476997577,0.5393462469733656,0.7058111380145279,0.5696930946291561,0.4776029055690073,0.031476997578692496,0.05447941888619855,0.06416464891041163,0.0
234,0.6223404255319149,0.9467312348668281,0.06174334140435835,0.8849878934624698,0.06521739130434782,0.40799031476997577,0.5369249394673123,0.7058111380145279,0.5671355498721228,0.475181598062954,0.029055690072639227,0.053268765133171914,0.06416464891041163,0.0
235,0.625,0.9467312348668281,0.06174334140435835,0.8849878934624698,0.06521739130434782,0.4030871670702179,0.5326876513317191,0.7058111380145279,0.5626598465473146,0.4709443099273608,0.02784503631961259,0.05205811138014528,0.06416464891041163,0.0
236,0.6276595744680851,0.9467312348668281,0.06053268765133172,0.8861985472154964,0.0639386189258312,0.40187651331719126,0.5302663438256658,0.7046610169491525,0.5601023017902813,0.4697336561743341,0.026634382566585957,0.05084745762711865,0.06301452784503626,0.0
237,0.6303191489361702,0.9467312348668281,0.059322033898305086,0.887409200968523,0.06265984654731457,0.3993946731234867,0.5272397094430992,0.7021791767554479,0.5569053708439896,0.4679176755447941,0.026634382566585957,0.05084745762711865,0.06295399515738499,0.0
238,0.6329787234042553,0.9467312348668281,0.05569007263922518,0.8910411622276029,0.058823529411764705,0.39703389830508473,0.5254237288135594,0.6997578692493946,0.5549872122762148,0.46973365617433416,0.025363196125907997,0.04963680387409201,0.06295399515738499,0.0
239,0.6356382978723404,0.9467312348668281,0.05447941888619855,0.8922518159806295,0.05754475703324808,0.39340193704600485,0.5230024213075061,0.6974576271186439,0.5524296675191817,0.4685230024213075,0.025363196125907997,0.04721549636803874,0.06180387409200963,0.0
240,0.6382978723404256,0.9467312348668281,0.05447941888619855,0.8922518159806295,0.05754475703324808,0.3921912832929782,0.5217917675544794,0.6961259079903148,0.551150895140665,0.46731234866828086,0.024213075060532687,0.046610169491525424,0.06174334140435835,0.0
241,0.6409574468085106,0.9467312348668281,0.05447941888619855,0.8922518159806295,0.05754475703324808,0.38976997578692496,0.5193704600484261,0.6949152542372882,0.5485933503836317,0.46489104116222757,0.024213075060532687,0.044794188861985475,0.06053268765133172,0.0
242,0.6436170212765957,0.9467312348668281,0.05447941888619855,0.8922518159806295,0.05754475703324808,0.3885593220338983,0.5157384987893463,0.6937651331719128,0.5447570332480819,0.46125907990314774,0.024213075060532687,0.043583535108958835,0.059322033898305086,0.0
243,0.6462765957446809,0.9467312348668281,0.05447941888619855,0.8922518159806295,0.05754475703324808,0.387227602905569,0.5127118644067796,0.6912832929782082,0.5415601023017902,0.45823244552058107,0.023002421307506054,0.043583535108958835,0.059322033898305086,0.0
244,0.648936170212766,0.9467312348668281,0.05205811138014528,0.8946731234866828,0.054987212276214836,0.38256658595641646,0.5108958837772397,0.6888619854721549,0.5396419437340153,0.45883777239709445,0.022941888619854727,0.0423728813559322,0.059322033898305086,0.0
245,0.651595744680851,0.9467312348668281,0.05205811138014528,0.8946731234866828,0.054987212276214836,0.38123486682808716,0.5084745762711864,0.6877118644067796,0.5370843989769821,0.45641646489104115,0.021791767554479417,0.04116222760290557,0.05811138014527845,0.0
246,0.6542553191489362,0.9467312348668281,0.05205811138014528,0.8946731234866828,0.054987212276214836,0.3789346246973366,0.5066585956416465,0.6876513317191283,0.5351662404092071,0.45460048426150124,0.021791767554479417,0.039951573849878935,0.05811138014527845,0.0
247,0.6569148936170213,0.9467312348668281,0.05205811138014528,0.8946731234866828,0.054987212276214836,0.3788135593220339,0.5054479418886199,0.684140435835351,0.5338874680306905,0.4533898305084746,0.020581113801452784,0.0387409200968523,0.05690072639225181,0.0
248,0.6595744680851063,0.9467312348668281,0.05205811138014528,0.8946731234866828,0.054987212276214836,0.3728813559322034,0.5036319612590799,0.6840193704600485,0.5319693094629157,0.4515738498789347,0.020581113801452784,0.03753026634382567,0.05690072639225181,0.0
249,0.6622340425531915,0.9467312348668281,0.05084745762711865,0.8958837772397095,0.05370843989769821,0.3704600484261501,0.5018159806295399,0.6828087167070218,0.5300511508951407,0.4509685230024213,0.020581113801452784,0.03753026634382567,0.05569007263922518,0.0
250,0.6648936170212766,0.9467312348668281,0.04963680387409201,0.8970944309927361,0.052429667519181586,0.3668280871670702,0.49697336561743344,0.6815980629539952,0.5249360613810742,0.4473365617433414,0.020520581113801457,0.03631961259079903,0.05569007263922518,0.0
251,0.6675531914893617,0.9467312348668281,0.04963680387409201,0.8970944309927361,0.052429667519181586,0.36561743341404357,0.49455205811138014,0.6804479418886198,0.5223785166240409,0.4449152542372881,0.01937046004842615,0.03631961259079903,0.05447941888619855,0.0
252,0.6702127659574468,0.9467312348668281,0.04963680387409201,0.8970944309927361,0.052429667519181586,0.36192493946731236,0.4927360774818402,0.6768159806295398,0.520460358056266,0.44309927360774815,0.019309927360774824,0.035108958837772396,0.053268765133171914,0.0
253,0.6728723404255319,0.9467312348668281,0.04963680387409201,0.8970944309927361,0.052429667519181586,0.35950363196125906,0.48849878934624696,0.6767554479418886,0.5159846547314578,0.43886198547215494,0.018159806295399514,0.03389830508474576,0.053268765133171914,0.0
254,0.675531914893617,0.9467312348668281,0.03631961259079903,0.910411622276029,0.038363171355498715,0.3559322033898305,0.48426150121065376,0.6755447941888619,0.5115089514066496,0.44794188861985473,0.018159806295399514,0.03268765133171913,0.053268765133171914,0.0
255,0.6781914893617021,0.9467312348668281,0.03631961259079903,0.910411622276029,0.038363171355498715,0.35326876513317196,0.48184019370460046,0.6743946731234867,0.5089514066496164,0.44552058111380144,0.018159806295399514,0.03268765133171913,0.05205811138014528,0.0
256,0.6808510638297872,0.9467312348668281,0.035108958837772396,0.9116222760290557,0.0370843989769821,0.35211864406779664,0.4794188861985472,0.6707627118644067,0.5063938618925832,0.44430992736077485,0.018159806295399514,0.031476997578692496,0.05084745762711865,0.0
257,0.6835106382978723,0.9467312348668281,0.035108958837772396,0.9116222760290557,0.0370843989769821,0.3474576271186441,0.47639225181598066,0.667191283292978,0.5031969309462916,0.4412832929782083,0.01694915254237288,0.031476997578692496,0.04963680387409201,0.0
258,0.6861702127659575,0.9467312348668281,0.035108958837772396,0.9116222760290557,0.0370843989769821,0.3461864406779661,0.4727602905569007,0.6659200968523001,0.4993606138107417,0.43765133171912834,0.01694915254237288,0.03026634382566586,0.04963680387409201,0.0
259,0.6888297872340425,0.9467312348668281,0.03389830508474576,0.9128329297820823,0.03580562659846547,0.34491525423728814,0.47094430992736075,0.6658595641646489,0.4974424552429667,0.43704600484261497,0.01694915254237288,0.03026634382566586,0.04848668280871665,0.0
260,0.6914893617021277,0.9467312348668281,0.03389830508474576,0.9128329297820823,0.03580562659846547,0.3413438256658596,0.4661016949152542,0.6647094430992736,0.49232736572890023,0.43220338983050843,0.015738498789346248,0.029055690072639227,0.048426150121065374,0.0
261,0.6941489361702128,0.9467312348668281,0.03389830508474576,0.9128329297820823,0.03580562659846547,0.33777239709443097,0.46246973365617433,0.6611380145278449,0.4884910485933504,0.42857142857142855,0.015738498789346248,0.029055690072639227,0.048426150121065374,0.0
262,0.6968085106382979,0.9467312348668281,0.03389830508474576,0.9128329297820823,0.03580562659846547,0.3352905569007264,0.45883777239709445,0.6587167070217916,0.4846547314578005,0.42493946731234866,0.015738498789346248,0.02784503631961259,0.04721549636803874,0.0
263,0.699468085106383,0.9467312348668281,0.03389830508474576,0.9128329297820823,0.03580562659846547,0.3340193704600484,0.4576271186440678,0.6539951573849877,0.4833759590792839,0.423728813559322,0.01567796610169492,0.02784503631961259,0.04600484261501211,0.0
264,0.7021276595744681,0.9467312348668281,0.03389830508474576,0.9128329297820823,0.03580562659846547,0.3292372881355932,0.4539951573849879,0.6539346246973364,0.47953964194373405,0.42009685230024213,0.014527845036319613,0.02784503631961259,0.04600484261501211,0.0
265,0.7047872340425532,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.3268765133171913,0.4491525423728814,0.650181598062954,0.4744245524296675,0.41646489104116224,0.014527845036319613,0.026634382566585957,0.044794188861985475,0.0
266,0.7074468085106383,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.32560532687651333,0.44794188861985473,0.650181598062954,0.47314578005115093,0.4152542372881356,0.014527845036319613,0.026634382566585957,0.04364406779661011,0.0
267,0.7101063829787234,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.3220338983050847,0.4424939467312349,0.6501210653753027,0.4673913043478261,0.40980629539951574,0.014527845036319613,0.025423728813559324,0.043583535108958835,0.0
268,0.7127659574468085,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.32082324455205813,0.4406779661016949,0.6489709443099273,0.46547314578005117,0.40799031476997577,0.014527845036319613,0.024213075060532687,0.043583535108958835,0.0
269,0.7154255319148937,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.3147094430992736,0.4346246973365617,0.648910411622276,0.459079283887468,0.4019370460048426,0.014527845036319613,0.024213075060532687,0.0423728813559322,0.0
270,0.7180851063829787,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.31228813559322033,0.4322033898305085,0.6453389830508474,0.4565217391304348,0.39951573849878935,0.014467312348668285,0.023002421307506054,0.04116222760290557,0.0
271,0.7207446808510638,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.30865617433414044,0.42675544794188863,0.6441283292978207,0.45076726342711,0.3940677966101695,0.013317191283292978,0.023002421307506054,0.04116222760290557,0.0
272,0.723404255319149,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.3074455205811138,0.423728813559322,0.6429176755447942,0.4475703324808184,0.3910411622276029,0.013317191283292978,0.023002421307506054,0.039951573849878935,0.0
273,0.726063829787234,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.30369249394673126,0.4219128329297821,0.6381961259079901,0.4456521739130435,0.38922518159806296,0.013317191283292978,0.021791767554479417,0.039951573849878935,0.0
274,0.7287234042553191,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.2989709443099274,0.41828087167070216,0.6368644067796609,0.4418158567774936,0.385593220338983,0.013317191283292978,0.021791767554479417,0.039951573849878935,0.0
275,0.7313829787234043,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.29782082324455206,0.41404358353510895,0.6320217917675545,0.4373401534526854,0.3813559322033898,0.012106537530266344,0.020581113801452784,0.0387409200968523,0.0
276,0.7340425531914894,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.29533898305084744,0.41041162227602906,0.6320217917675545,0.43350383631713557,0.37772397094430993,0.012106537530266344,0.020581113801452784,0.03753026634382567,0.0
277,0.7367021276595744,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.2917675544794189,0.40738498789346245,0.6295399515738499,0.430306905370844,0.3746973365617433,0.012106537530266344,0.020581113801452784,0.03753026634382567,0.0
278,0.7393617021276596,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.2904963680387409,0.40314769975786924,0.6271791767554479,0.4258312020460358,0.3704600484261501,0.012106537530266344,0.020581113801452784,0.03753026634382567,0.0
279,0.7420212765957447,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.28807506053268767,0.400726392251816,0.6248184019370459,0.42327365728900257,0.36803874092009686,0.012106537530266344,0.01937046004842615,0.035169491525423674,0.0
280,0.7446808510638298,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.2857142857142857,0.39709443099273606,0.6236682808716705,0.4194373401534527,0.3644067796610169,0.012106537530266344,0.01937046004842615,0.035108958837772396,0.0
281,0.7473404255319149,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.2796610169491525,0.39285714285714285,0.6210653753026635,0.4149616368286445,0.3601694915254237,0.010895883777239709,0.01937046004842615,0.03389830508474576,0.0
282,0.75,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.2771186440677966,0.387409200968523,0.6187046004842615,0.4092071611253197,0.35472154963680386,0.010895883777239709,0.018159806295399514,0.03268765133171913,0.0
283,0.7526595744680851,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.274818401937046,0.3837772397094431,0.6151937046004841,0.4053708439897698,0.35108958837772397,0.010895883777239709,0.018159806295399514,0.031476997578692496,0.0
284,0.7553191489361702,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.2722760290556901,0.3813559322033898,0.612590799031477,0.40281329923273657,0.3486682808716707,0.010895883777239709,0.018159806295399514,0.030326876513317138,0.0
285,0.7579787234042553,0.9467312348668281,0.03268765133171913,0.914043583535109,0.03452685421994885,0.2687651331719128,0.37772397094430993,0.6114406779661017,0.3989769820971867,0.3450363196125908,0.010895883777239709,0.01694915254237288,0.03026634382566586,0.0
286,0.7606382978723404,0.9467312348668281,0.031476997578692496,0.9152542372881356,0.03324808184143223,0.2674939467312349,0.37590799031476996,0.6066585956416464,0.39705882352941174,0.34443099273607747,0.010895883777239709,0.01694915254237288,0.03026634382566586,0.0
287,0.7632978723404256,0.9467312348668281,0.031476997578692496,0.9152542372881356,0.03324808184143223,0.2613801452784504,0.3728813559322034,0.6065980629539951,0.3938618925831202,0.3414043583535109,0.01083535108958838,0.01694915254237288,0.029116222760290505,0.0
288,0.7659574468085106,0.9467312348668281,0.031476997578692496,0.9152542372881356,0.03324808184143223,0.2590193704600484,0.3704600484261501,0.6030266343825664,0.3913043478260869,0.3389830508474576,0.009685230024213076,0.01694915254237288,0.029055690072639227,0.0
289,0.7686170212765957,0.9467312348668281,0.031476997578692496,0.9152542372881356,0.03324808184143223,0.2578087167070218,0.36803874092009686,0.59818401937046,0.38874680306905374,0.3365617433414044,0.009685230024213076,0.015738498789346248,0.02784503631961259,0.0
290,0.7712765957446809,0.9467312348668281,0.031476997578692496,0.9152542372881356,0.03324808184143223,0.2542372881355932,0.36561743341404357,0.59818401937046,0.38618925831202044,0.3341404358353511,0.009685230024213076,0.015738498789346248,0.02784503631961259,0.0
291,0.773936170212766,0.9467312348668281,0.031476997578692496,0.9152542372881356,0.03324808184143223,0.25181598062953997,0.36319612590799033,0.5981234866828087,0.3836317135549872,0.33171912832929784,0.009685230024213076,0.015738498789346248,0.026694915254237235,0.0
292,0.776595744680851,0.9467312348668281,0.031476997578692496,0.9152542372881356,0.03324808184143223,0.24812348668280873,0.35714285714285715,0.5934019370460046,0.3772378516624041,0.32566585956416466,0.009685230024213076,0.014527845036319613,0.026694915254237235,0.0
293,0.7792553191489362,0.9467312348668281,0.031476997578692496,0.9152542372881356,0.03324808184143223,0.24570217917675546,0.3498789346246973,0.5896489104116223,0.3695652173913043,0.31840193704600483,0.009685230024213076,0.014527845036319613,0.026634382566585957,0.0
294,0.7819148936170213,0.9467312348668281,0.031476997578692496,0.9152542372881356,0.03324808184143223,0.24334140435835352,0.34685230024213076,0.5836561743341403,0.3663682864450128,0.3153753026634383,0.009685230024213076,0.014527845036319613,0.026634382566585957,0.0
295,0.7845744680851063,0.9467312348668281,0.031476997578692496,0.9152542372881356,0.03324808184143223,0.24092009685230023,0.34443099273607747,0.5823244552058111,0.3638107416879795,0.312953995157385,0.009685230024213076,0.014527845036319613,0.025484261501210602,0.0
296,0.7872340425531915,0.9467312348668281,0.03026634382566586,0.9164648910411622,0.0319693094629156,0.23722760290556902,0.34200968523002423,0.5811743341404357,0.3612531969309463,0.3117433414043584,0.009685230024213076,0.013317191283292978,0.025423728813559324,0.0
297,0.7898936170212766,0.9467312348668281,0.03026634382566586,0.9164648910411622,0.0319693094629156,0.23480629539951575,0.3383777239709443,0.5799636803874091,0.3574168797953964,0.30811138014527845,0.00847457627118644,0.013317191283292978,0.024273607748183965,0.0
298,0.7925531914893617,0.9467312348668281,0.03026634382566586,0.9164648910411622,0.0319693094629156,0.2288135593220339,0.3347457627118644,0.5788135593220338,0.35358056265984655,0.30447941888619856,0.00847457627118644,0.013317191283292978,0.024213075060532687,0.0
299,0.7952127659574468,0.9467312348668281,0.03026634382566586,0.9164648910411622,0.0319693094629156,0.22639225181598063,0.3311138014527845,0.5739709443099272,0.34974424552429667,0.3008474576271187,0.00847457627118644,0.013317191283292978,0.023062953995157332,0.0
300,0.7978723404255319,0.9467312348668281,0.03026634382566586,0.9164648910411622,0.0319693094629156,0.22263922518159807,0.3280871670702179,0.572639225181598,0.3465473145780051,0.29782082324455206,0.00847457627118644,0.013317191283292978,0.023002421307506054,0.0
301,0.800531914893617,0.9467312348668281,0.03026634382566586,0.9164648910411622,0.0319693094629156,0.2202179176755448,0.3238498789346247,0.5654358353510895,0.3420716112531969,0.29358353510895885,0.00847457627118644,0.012106537530266344,0.023002421307506054,0.0
302,0.8031914893617021,0.9467312348668281,0.03026634382566586,0.9164648910411622,0.0319693094629156,0.21785714285714286,0.3214285714285714,0.5653753026634383,0.33951406649616367,0.29116222760290555,0.008414043583535112,0.012106537530266344,0.021852300242130696,0.0
303,0.8058510638297872,0.9467312348668281,0.03026634382566586,0.9164648910411622,0.0319693094629156,0.2154358353510896,0.31840193704600483,0.5594430992736076,0.33631713554987214,0.288135593220339,0.007263922518159807,0.012106537530266344,0.021791767554479417,0.0
304,0.8085106382978723,0.9467312348668281,0.03026634382566586,0.9164648910411622,0.0319693094629156,0.21174334140435835,0.3135593220338983,0.559322033898305,0.3312020460358056,0.28329297820823246,0.007263922518159807,0.012106537530266344,0.021791767554479417,0.0
305,0.8111702127659575,0.9467312348668281,0.03026634382566586,0.9164648910411622,0.0319693094629156,0.20823244552058112,0.3075060532687651,0.5581113801452785,0.3248081841432225,0.2772397094430993,0.007263922518159807,0.010895883777239709,0.020581113801452784,0.0
306,0.8138297872340425,0.9467312348668281,0.029055690072639227,0.9176755447941889,0.030690537084398978,0.2033898305084746,0.3050847457627119,0.5581113801452785,0.32225063938618925,0.27602905569007263,0.007263922518159807,0.010895883777239709,0.020581113801452784,0.0
307,0.8164893617021277,0.9467312348668281,0.029055690072639227,0.9176755447941889,0.030690537084398978,0.20332929782082326,0.30387409200968524,0.5557506053268765,0.32097186700767266,0.274818401937046,0.007263922518159807,0.010895883777239709,0.020581113801452784,0.0
308,0.8191489361702128,0.9467312348668281,0.029055690072639227,0.9176755447941889,0.030690537084398978,0.1984866828087167,0.3008474576271186,0.5521791767554478,0.3177749360613811,0.27179176755447937,0.007263922518159807,0.010895883777239709,0.01943099273607743,0.0
309,0.8218085106382979,0.9467312348668281,0.029055690072639227,0.9176755447941889,0.030690537084398978,0.1973365617433414,0.2960048426150121,0.5485472154963679,0.31265984654731455,0.26694915254237284,0.007263922518159807,0.010895883777239709,0.01937046004842615,0.0
310,0.824468085106383,0.9467312348668281,0.02784503631961259,0.9188861985472155,0.029411764705882353,0.19128329297820823,0.29055690072639223,0.546186440677966,0.3069053708439897,0.2627118644067796,0.007263922518159807,0.010895883777239709,0.018159806295399514,0.0
311,0.8271276595744681,0.9467312348668281,0.026634382566585957,0.9200968523002422,0.02813299232736573,0.1864406779661017,0.2845036319612591,0.546186440677966,0.30051150895140666,0.25786924939467315,0.007263922518159807,0.010895883777239709,0.018159806295399514,0.0
312,0.8297872340425532,0.9467312348668281,0.025423728813559324,0.9213075060532687,0.026854219948849106,0.18274818401937046,0.28087167070217917,0.540193704600484,0.2966751918158568,0.25544794188861986,0.007203389830508478,0.009685230024213076,0.018159806295399514,0.0
313,0.8324468085106383,0.9467312348668281,0.025423728813559324,0.9213075060532687,0.026854219948849106,0.18038740920096852,0.2796610169491525,0.5365012106537529,0.29539641943734013,0.2542372881355932,0.006053268765133172,0.009685230024213076,0.018159806295399514,0.0
314,0.8351063829787234,0.9467312348668281,0.025423728813559324,0.9213075060532687,0.026854219948849106,0.17675544794188863,0.2772397094430993,0.5303874092009684,0.2928388746803069,0.25181598062953997,0.006053268765133172,0.009685230024213076,0.01694915254237288,0.0
315,0.8377659574468085,0.9467312348668281,0.025423728813559324,0.9213075060532687,0.026854219948849106,0.1730629539951574,0.2711864406779661,0.5279661016949151,0.2864450127877238,0.2457627118644068,0.006053268765133172,0.009685230024213076,0.01694915254237288,0.0
316,0.8404255319148937,0.9467312348668281,0.025423728813559324,0.9213075060532687,0.026854219948849106,0.17191283292978207,0.2687651331719128,0.5278450363196125,0.28388746803069054,0.2433414043583535,0.006053268765133172,0.009685230024213076,0.01694915254237288,0.0
317,0.8430851063829787,0.9467312348668281,0.025423728813559324,0.9213075060532687,0.026854219948849106,0.16937046004842615,0.26210653753026636,0.5231234866828086,0.2768542199488491,0.23668280871670705,0.006053268765133172,0.009685230024213076,0.015738498789346248,0.0
318,0.8457446808510638,0.9467312348668281,0.025423728813559324,0.9213075060532687,0.026854219948849106,0.162227602905569,0.2584745762711864,0.5219733656174332,0.2730179028132992,0.2330508474576271,0.006053268765133172,0.00847457627118644,0.015738498789346248,0.0
319,0.848404255319149,0.9467312348668281,0.025423728813559324,0.9213075060532687,0.026854219948849106,0.15980629539951574,0.25302663438256656,0.5171307506053267,0.2672634271099744,0.22760290556900725,0.006053268765133172,0.00847457627118644,0.014527845036319613,0.0
320,0.851063829787234,0.9467312348668281,0.025423728813559324,0.9213075060532687,0.026854219948849106,0.15490314769975788,0.24939467312348668,0.5169491525423728,0.26342710997442453,0.22397094430992737,0.006053268765133172,0.00847457627118644,0.014527845036319613,0.0
321,0.8537234042553191,0.9467312348668281,0.025423728813559324,0.9213075060532687,0.026854219948849106,0.15121065375302664,0.23849878934624696,0.5121670702179176,0.25191815856777494,0.21307506053268765,0.006053268765133172,0.00847457627118644,0.014527845036319613,0.0
322,0.8563829787234043,0.9467312348668281,0.025423728813559324,0.9213075060532687,0.026854219948849106,0.14527845036319612,0.2318401937046005,0.5108958837772397,0.2448849104859335,0.20641646489104115,0.006053268765133172,0.00847457627118644,0.014527845036319613,0.0
323,0.8590425531914894,0.9467312348668281,0.025423728813559324,0.9213075060532687,0.026854219948849106,0.1427360774818402,0.2257869249394673,0.5050242130750604,0.23849104859335038,0.20036319612590797,0.006053268765133172,0.00847457627118644,0.014527845036319613,0.0
324,0.8617021276595744,0.9467312348668281,0.013317191283292978,0.9334140435835351,0.014066496163682865,0.13916464891041164,0.2215496368038741,0.5012711864406779,0.2340153452685422,0.20823244552058112,0.004842615012106538,0.00847457627118644,0.014527845036319613,0.0
325,0.8643617021276596,0.9467312348668281,0.013317191283292978,0.9334140435835351,0.014066496163682865,0.13553268765133172,0.21549636803874092,0.5,0.22762148337595908,0.20217917675544794,0.004842615012106538,0.00847457627118644,0.014527845036319613,0.0
326,0.8670212765957447,0.9467312348668281,0.013317191283292978,0.9334140435835351,0.014066496163682865,0.1319007263922518,0.20883777239709445,0.4963680387409201,0.22058823529411767,0.19552058111380147,0.004842615012106538,0.007263922518159807,0.013377723970944255,0.0
327,0.8696808510638298,0.9467312348668281,0.013317191283292978,0.9334140435835351,0.014066496163682865,0.12826876513317192,0.20520581113801453,0.49515738498789347,0.21675191815856779,0.19188861985472155,0.004842615012106538,0.007263922518159807,0.013317191283292978,0.0
328,0.8723404255319149,0.9467312348668281,0.013317191283292978,0.9334140435835351,0.014066496163682865,0.12227602905569007,0.20157384987893462,0.4940072639225181,0.2129156010230179,0.18825665859564164,0.004842615012106538,0.007263922518159807,0.013317191283292978,0.0
329,0.875,0.9467312348668281,0.013317191283292978,0.9334140435835351,0.014066496163682865,0.11864406779661017,0.19854721549636803,0.48789346246973364,0.20971867007672634,0.18523002421307505,0.004842615012106538,0.007263922518159807,0.013317191283292978,0.0
330,0.8776595744680851,0.9467312348668281,0.013317191283292978,0.9334140435835351,0.014066496163682865,0.11616222760290558,0.19249394673123488,0.48668280871670705,0.20332480818414322,0.1791767554479419,0.004842615012106538,0.007263922518159807,0.012106537530266344,0.0
331,0.8803191489361702,0.9467312348668281,0.010895883777239709,0.9358353510895884,0.011508951406649615,0.11259079903147699,0.18886198547215496,0.4854721549636804,0.19948849104859334,0.17796610169491525,0.004842615012106538,0.007263922518159807,0.012106537530266344,0.0
332,0.8829787234042553,0.9467312348668281,0.00847457627118644,0.9382566585956417,0.008951406649616368,0.11131961259079903,0.18765133171912832,0.4831113801452784,0.19820971867007672,0.17917675544794187,0.004842615012106538,0.007263922518159807,0.012106537530266344,0.0
333,0.8856382978723404,0.9467312348668281,0.00847457627118644,0.9382566585956417,0.008951406649616368,0.10768765133171913,0.18280871670702178,0.48184019370460046,0.19309462915601022,0.17433414043583534,0.004842615012106538,0.007263922518159807,0.012106537530266344,0.0
334,0.8882978723404256,0.9467312348668281,0.00847457627118644,0.9382566585956417,0.008951406649616368,0.10405569007263923,0.17736077481840196,0.47699757869249393,0.18734015345268545,0.1688861985472155,0.004842615012106538,0.007263922518159807,0.010895883777239709,0.0
335,0.8909574468085106,0.9467312348668281,0.007263922518159807,0.9394673123486683,0.0076726342710997444,0.09679176755447942,0.17433414043583534,0.4734261501210653,0.18414322250639384,0.16707021791767554,0.004842615012106538,0.006053268765133172,0.010895883777239709,0.0
336,0.8936170212765957,0.9467312348668281,0.007263922518159807,0.9394673123486683,0.0076726342710997444,0.09552058111380146,0.16888619854721548,0.471004842615012,0.17838874680306904,0.16162227602905568,0.004842615012106538,0.006053268765133172,0.010895883777239709,0.0
337,0.8962765957446809,0.9467312348668281,0.007263922518159807,0.9394673123486683,0.0076726342710997444,0.0894673123486683,0.16343825665859565,0.46737288135593213,0.17263427109974425,0.15617433414043586,0.004842615012106538,0.006053268765133172,0.010895883777239709,0.0
338,0.898936170212766,0.9467312348668281,0.007263922518159807,0.9394673123486683,0.0076726342710997444,0.08220338983050848,0.15617433414043583,0.4648910411622276,0.16496163682864448,0.14891041162227603,0.004842615012106538,0.006053268765133172,0.010895883777239709,0.0
